11	8.60
195	8.60
196	8.90
232	8.30
316	10.00
338	9.20
342	7.90
387	8.40
426	9.20
450	8.90
453	6.80
467	8.90
485	8.50
504	8.50
540	7.50
548	8.90
549	7.10
556	9.10
603	8.80
609	9.60
635	8.70
646	9.20
689	9.10
691	9.30
693	9.40
711	10.00
738	8.70
774	8.60
803	9.30
807	8.50
834	8.70
891	8.30
921	7.40
985	8.60
1016	8.40
1061	8.80
1066	8.50
1114	8.40
1117	8.50
1136	9.20
1151	9.10
1165	8.80
1167	8.90
1188	8.70
1197	9.20
1221	7.00
1233	8.60
1242	9.40
1249	9.30
1260	10.00
1298	7.50
1300	8.00
1352	8.70
1363	8.50
1375	8.20
1398	8.50
1403	8.90
1478	8.40
1486	7.20
1495	8.30
1512	9.30
1523	8.00
1542	8.40
1564	8.30
1598	8.80
1599	8.80
1641	8.80
1652	8.70
1682	9.50
1692	8.60
1709	8.60
1744	8.50
1752	8.70
1762	7.40
1795	9.10
1806	9.00
1816	10.00
1835	8.70
1845	10.00
1851	7.70
1867	7.50
1895	8.70
1939	7.40
1969	8.70
2024	8.80
2045	9.30
2150	8.40
2194	7.70
2233	9.00
2237	8.60
2263	8.50
2290	7.00
2309	8.60
2343	8.40
2344	8.80
2358	8.90
2365	8.80
2367	8.70
2373	8.30
2411	8.10
2440	8.50
2451	9.10
2562	7.60
2583	8.30
2599	10.00
2610	8.60
2614	8.60
2671	8.90
2684	7.20
2725	9.40
2756	8.90
2768	9.20
2794	7.40
2810	9.00
2844	6.80
2885	8.60
2919	8.40
2939	8.00
3009	8.70
3079	9.20
3116	8.30
3126	10.00
3134	7.90
3137	7.40
3138	10.00
3222	8.80
3287	7.70
3289	8.40
3324	8.00
3367	7.20
3389	8.70
3392	7.10
3404	8.60
3427	8.40
3531	9.50
3576	8.10
3720	8.30
3825	8.10
3863	10.00
3876	9.10
3890	8.60
3925	8.20
3930	8.60
3936	8.70
3942	7.10
3999	7.30
4003	8.60
4023	9.40
4029	8.50
4053	8.30
4071	9.70
4099	8.30
4102	8.90
4105	8.20
4167	8.10
4177	9.00
4179	7.90
4186	9.90
4206	8.20
4213	8.50
4264	8.60
4289	8.50
4316	8.40
4325	8.20
4348	8.60
4356	8.60
4372	7.20
4403	8.60
4423	8.70
4496	8.70
4501	8.30
4503	8.30
4518	8.50
4574	8.40
4597	8.70
4598	8.50
4604	7.70
4638	8.00
4664	8.30
4687	8.20
4695	8.80
4703	7.70
4741	6.10
4760	8.30
4821	8.40
4860	8.00
4862	8.20
4891	7.90
4900	8.10
4931	8.40
4951	8.10
4952	8.30
4953	8.50
4954	8.50
5009	8.50
5040	7.60
5053	9.20
5080	7.30
5105	8.10
5120	8.60
5156	7.70
5190	8.20
5193	8.60
5219	6.70
5282	8.10
5291	9.30
5297	9.20
5340	6.40
5359	8.40
5456	8.60
5492	8.50
5496	8.30
5505	8.50
5532	8.30
5543	8.50
5550	8.40
5586	8.20
5603	7.30
5606	8.00
5622	8.30
5672	8.10
5678	7.80
5720	8.10
5727	7.20
5746	8.00
5778	8.10
5805	7.70
5808	7.60
5841	8.40
5869	9.00
5883	7.70
5921	8.30
5928	8.30
5932	7.70
5947	8.10
5981	7.80
5982	7.30
6017	8.40
6048	5.90
6087	9.60
6114	8.30
6133	7.90
6319	7.80
6331	8.30
6464	7.90
6495	8.50
6513	8.00
6588	7.00
6595	8.60
6624	8.40
6633	6.70
6635	8.70
6684	8.00
6712	8.10
6725	8.20
6731	7.80
6735	9.40
6761	8.10
6790	7.70
6804	8.30
6808	8.20
6826	8.50
6832	7.40
6834	7.70
6884	7.30
6903	9.90
6923	6.70
6930	7.00
6936	8.00
6949	7.70
6958	8.20
7069	7.90
7076	8.10
7077	8.50
7081	7.60
7131	7.80
7145	8.00
7161	7.90
7202	8.60
7220	7.70
7243	7.20
7393	8.10
7404	8.20
7425	7.90
7430	6.20
7441	7.50
7495	9.20
7508	8.30
7512	8.50
7529	7.20
7582	6.80
7585	7.50
7606	7.70
7609	6.70
7645	7.80
7653	7.30
7676	7.20
7699	6.90
7761	8.00
7768	7.80
7782	7.40
7836	8.20
7847	6.90
7849	8.30
7899	7.40
7916	6.10
7921	7.60
7938	6.90
7945	7.70
7992	7.60
7999	8.00
8033	8.40
8034	7.90
8043	7.30
8107	6.90
8145	8.10
8178	5.70
8217	7.40
8249	7.90
8263	7.40
8278	6.10
8407	7.70
8427	10.00
8429	7.90
8433	7.80
8472	8.10
8506	6.00
8511	6.90
8555	7.40
8611	7.70
8615	7.80
8621	8.20
8765	7.60
8784	7.20
8787	6.60
8932	7.80
8937	8.40
8964	7.50
8989	7.60
9041	7.30
9060	8.40
9073	7.50
9167	7.60
9221	7.50
9239	8.20
9271	8.20
9355	7.50
9382	7.80
9388	7.70
9391	7.50
9407	7.60
9452	7.30
9505	7.80
9515	8.10
9518	8.00
9563	7.60
9605	7.60
9615	6.70
9649	7.90
9674	7.70
9727	8.60
9766	6.80
9788	8.40
9792	7.40
9807	6.20
9815	7.20
9878	6.90
9922	7.20
9923	7.70
9944	8.20
9950	6.70
9954	7.00
10014	7.70
10023	7.30
10051	8.00
10065	7.30
10102	7.80
10173	7.80
10185	7.30
10200	7.60
10219	7.30
10233	7.90
10287	7.20
10296	9.40
10332	7.70
10340	7.20
10341	7.00
10366	7.80
10402	7.30
10406	7.40
10456	8.30
10463	6.80
10504	6.70
10534	7.20
10585	8.20
10600	7.20
10632	7.70
10688	6.90
10702	5.90
10754	6.70
10816	7.50
10870	7.50
10872	5.70
10887	8.80
10900	7.90
10921	8.60
10929	6.70
10934	7.60
10949	7.20
10972	7.00
10994	6.70
11004	8.20
11007	7.30
11029	6.60
11035	7.00
11037	7.60
11091	6.70
11093	6.80
11120	7.20
11185	7.10
11290	6.80
11293	8.10
11344	8.00
11348	6.90
11394	6.90
11399	6.90
11431	7.00
11449	6.10
11464	8.80
11483	7.40
11526	7.20
11541	6.00
11574	7.10
11626	8.40
11633	6.90
11637	6.60
11661	8.30
11697	7.20
11708	6.80
11712	6.00
11714	6.90
11752	8.00
11760	7.30
11876	6.00
11956	7.30
11967	7.00
11991	6.80
12018	8.50
12046	7.10
12075	6.10
12106	6.80
12120	6.70
12143	6.00
12147	7.00
12152	7.00
12160	7.40
12199	7.40
12219	7.10
12294	6.90
12413	7.70
12422	6.70
12455	7.00
12463	6.80
12494	7.20
12510	8.30
12519	6.70
12537	6.50
12544	6.60
12576	6.20
12579	7.30
12588	6.80
12606	6.30
12703	7.10
12759	7.50
12761	7.10
12810	6.30
12846	6.80
12854	5.60
12862	7.30
12867	6.00
12907	6.00
12948	5.10
12991	6.70
13022	7.00
13023	6.80
13045	5.90
13068	6.00
13142	6.70
13158	4.90
13184	6.80
13188	6.70
13206	6.60
13257	6.40
13285	7.20
13305	6.70
13339	6.50
13392	5.80
13439	6.90
13479	6.70
13485	6.30
13547	6.90
13624	6.50
13626	6.30
13658	7.20
13738	5.90
13743	6.30
13755	6.70
13776	6.30
13812	6.50
13827	6.50
13834	6.40
13836	7.00
13842	6.30
13858	6.50
13860	6.90
13864	4.80
13964	7.70
13981	6.60
14018	8.40
14021	7.60
14028	7.70
14043	6.80
14151	7.40
14173	6.70
14206	7.00
14235	6.20
14285	6.50
14326	6.30
14345	7.00
14372	6.90
14378	6.90
14394	6.50
14434	6.50
14499	6.60
14635	6.60
14679	6.00
14681	6.60
14686	6.30
14710	6.90
14713	6.60
14737	5.60
14760	6.00
14801	6.00
14864	6.40
14865	6.40
14897	6.80
